meal_name,Proteins,Carbs,Fats,Calories,pseudo_target
Baked Low-Carb Breakfast,79.55,201.36,53.1,2192.0,0.60190856
Raw Keto Dinner,81.11,205.2,54.43,1760.0,0.6019038
Steamed Balanced Lunch,81.21,202.86,54.46,1928.0,0.6019038
Boiled Vegan Snack,87.94,220.82,58.49,1266.0,0.6019033
Baked Low-Carb Lunch,69.71,174.44,46.5,1703.0,0.6018947
Raw Balanced Dinner,82.08,206.03,54.77,2659.0,0.6018935
Baked Low-Carb Breakfast,69.71,174.44,46.5,1958.0,0.60188645
Roasted Balanced Lunch,69.71,174.44,46.5,1671.0,0.60188645
Steamed Low-Carb Dinner,69.71,174.44,46.5,1725.0,0.60188645
Steamed Keto Snack,78.05,195.93,51.62,1723.0,0.60188603
Roasted Paleo Breakfast,87.27,218.01,58.0,1748.0,0.6018857
Roasted Vegetarian Lunch,77.13,193.48,52.08,1765.0,0.6018686
Steamed Low-Carb Breakfast,97.11,243.98,65.35,2174.0,0.6018605
Grilled Balanced Breakfast,85.5,211.75,56.53,2123.0,0.6018478
Roasted Paleo Breakfast,97.48,243.95,64.26,2280.0,0.60184616
Grilled Paleo Breakfast,77.09,195.19,51.67,2841.0,0.6018435
Grilled Vegan Breakfast,102.81,256.66,68.91,1794.0,0.6018301
Roasted Keto Lunch,76.57,189.99,50.92,3288.0,0.60182375
Steamed Vegan Lunch,81.14,203.79,54.29,1901.0,0.6018218
Steamed Paleo Breakfast,81.19,204.12,54.02,1883.0,0.6018177
Baked Keto Dinner,82.54,205.7,54.48,2491.0,0.6018173
Boiled Vegan Lunch,97.39,243.3,65.17,2085.0,0.601815
Raw Low-Carb Snack,86.95,217.99,58.57,1982.0,0.6018122
Grilled Vegetarian Snack,71.72,180.45,47.91,1738.0,0.60180473
Roasted Vegetarian Dinner,83.57,211.2,56.12,1422.0,0.6017995
Boiled Vegetarian Lunch,77.92,194.41,52.28,1874.0,0.6017936
Roasted Vegetarian Breakfast,95.73,239.64,64.17,2365.0,0.60177815
Grilled Keto Dinner,80.87,201.28,53.68,1912.0,0.6017781
Roasted Balanced Dinner,86.94,217.87,57.85,1823.0,0.60177386
Grilled Balanced Lunch,78.33,193.11,51.76,1655.0,0.6017723
Raw Balanced Snack,88.31,221.48,58.73,1667.0,0.60177225
Roasted Vegan Dinner,90.64,226.52,60.06,1340.0,0.60176975
Fried Balanced Snack,78.3,192.3,51.84,2196.0,0.6017684
Grilled Paleo Lunch,77.82,192.04,51.69,2120.0,0.6017684
Steamed Keto Breakfast,77.99,195.71,52.19,2548.0,0.6017603
Baked Balanced Lunch,69.71,174.44,46.5,1382.0,0.6017596
Grilled Low-Carb Dinner,85.02,213.82,56.59,2066.0,0.60175616
Boiled Vegetarian Lunch,85.31,214.54,56.61,1964.0,0.6017537
Roasted Vegan Lunch,87.54,217.42,58.64,1916.0,0.6017514
Baked Paleo Breakfast,86.08,214.7,57.26,1548.0,0.60174775
Baked Paleo Dinner,82.58,208.14,55.21,1997.0,0.60174763
Grilled Keto Lunch,87.78,218.86,58.33,2016.0,0.6017344
Fried Low-Carb Lunch,84.11,209.79,56.28,1687.0,0.6017278
Baked Low-Carb Dinner,78.37,195.73,52.05,2717.0,0.60172516
Steamed Vegan Dinner,92.51,232.24,61.9,1588.0,0.60172135
Boiled Low-Carb Lunch,87.67,219.12,57.98,1558.0,0.6017192
Fried Low-Carb Breakfast,76.06,191.65,50.98,3170.0,0.6016973
Raw Paleo Snack,92.85,230.82,61.86,1637.0,0.6016912
Grilled Low-Carb Snack,82.08,205.96,54.41,2429.0,0.6016875
Boiled Vegan Lunch,76.06,190.77,51.7,3449.0,0.60168666
Steamed Vegan Snack,81.18,203.95,54.42,1769.0,0.6016851
Grilled Balanced Snack,81.7,202.99,54.35,1781.0,0.6016851
Grilled Paleo Breakfast,92.3,226.74,61.05,2371.0,0.6016831
Steamed Vegetarian Snack,90.72,227.13,61.26,2287.0,0.6016823
Baked Balanced Breakfast,72.08,177.17,47.43,2077.0,0.60166734
Fried Paleo Dinner,77.69,193.08,51.94,1533.0,0.6016633
Steamed Paleo Breakfast,83.9,211.46,57.28,1918.0,0.6016606
Fried Vegan Lunch,103.25,258.27,68.47,1690.0,0.60165626
Steamed Vegan Snack,85.12,210.63,56.55,1181.0,0.60165507
Grilled Keto Snack,85.05,210.6,56.55,1084.0,0.60165507
Baked Vegetarian Snack,78.23,194.04,51.95,1571.0,0.60163856
Raw Vegan Breakfast,93.35,232.3,62.23,1571.0,0.60163677
Boiled Low-Carb Snack,72.26,177.16,47.37,1965.0,0.6016117
Grilled Vegetarian Dinner,81.31,203.66,54.23,2072.0,0.60161126
Roasted Balanced Snack,78.47,197.76,52.18,3307.0,0.60160697
Baked Balanced Lunch,72.27,180.59,48.24,2957.0,0.601604
Steamed Paleo Dinner,80.41,201.94,53.45,1972.0,0.6015977
Roasted Vegan Snack,86.58,216.2,57.44,1691.0,0.60157126
Boiled Vegan Dinner,82.73,206.0,55.91,2007.0,0.60155123
Raw Paleo Dinner,81.56,202.36,53.81,2009.0,0.6015446
Fried Keto Dinner,84.04,208.67,56.31,1808.0,0.60154223
Roasted Balanced Dinner,71.43,180.78,48.16,1801.0,0.6015353
Baked Low-Carb Snack,85.41,210.84,56.24,1340.0,0.6015277
Roasted Paleo Lunch,92.17,231.49,61.41,3037.0,0.60152745
Fried Paleo Dinner,77.75,195.0,51.41,1880.0,0.60152084
Fried Low-Carb Snack,86.97,217.68,57.54,1921.0,0.6015206
Fried Vegan Snack,80.62,202.79,54.0,1745.0,0.6015127
Baked Keto Dinner,79.95,200.08,53.34,2129.0,0.6015048
Grilled Low-Carb Breakfast,103.19,257.76,68.79,1720.0,0.6015032
Roasted Keto Snack,79.51,196.9,53.17,2017.0,0.60150087
Boiled Vegan Lunch,90.54,227.14,60.17,2289.0,0.6014964
Fried Vegetarian Snack,94.64,238.45,63.78,1318.0,0.6014888
Fried Low-Carb Breakfast,82.7,205.64,55.79,1965.0,0.6014885
Raw Paleo Lunch,103.62,258.1,68.68,1689.0,0.60148764
Baked Low-Carb Dinner,81.93,207.41,54.66,2558.0,0.60148656
Fried Vegan Snack,89.02,222.21,59.07,1467.0,0.6014781
Roasted Vegan Snack,90.67,226.82,60.56,1269.0,0.6014755
Steamed Vegetarian Breakfast,93.51,233.95,62.31,1502.0,0.601445
Grilled Keto Dinner,80.95,202.47,53.81,1753.0,0.6014449
Boiled Paleo Lunch,93.2,233.48,61.75,1480.0,0.6014393
Steamed Low-Carb Breakfast,85.32,216.3,57.84,1607.0,0.6014386
Roasted Keto Breakfast,77.98,193.86,51.97,1719.0,0.6014374
Boiled Paleo Dinner,96.86,244.78,64.75,2184.0,0.60143113
Fried Vegan Lunch,81.71,203.1,54.62,1849.0,0.6014284
Grilled Vegan Lunch,93.55,232.93,61.75,1533.0,0.60142654
Boiled Keto Lunch,77.81,190.0,51.86,2164.0,0.6014234
Roasted Vegetarian Snack,76.13,191.97,51.34,3310.0,0.60138154
Roasted Low-Carb Dinner,86.25,217.6,57.62,1944.0,0.6013799
Boiled Keto Snack,96.91,243.57,64.93,2141.0,0.6013795
Steamed Low-Carb Breakfast,90.8,227.08,60.35,2329.0,0.60137796
Grilled Keto Breakfast,89.2,225.89,59.94,1202.0,0.6013719
Boiled Paleo Breakfast,88.62,218.7,58.59,1942.0,0.6013625
Fried Low-Carb Dinner,81.08,204.6,54.21,1846.0,0.60134685
Grilled Keto Lunch,81.4,204.21,53.91,1942.0,0.60134685
Roasted Low-Carb Snack,81.57,204.43,53.87,1992.0,0.60134685
Steamed Vegan Lunch,81.4,204.53,54.32,1843.0,0.601341
Raw Vegan Lunch,77.29,193.2,51.86,2288.0,0.6013409
Fried Vegan Breakfast,103.5,256.16,68.53,1671.0,0.60133594
Baked Balanced Breakfast,103.9,257.41,68.54,1788.0,0.60133594
Steamed Low-Carb Dinner,103.5,257.25,69.24,1700.0,0.60133594
Steamed Balanced Snack,84.32,206.52,55.82,1909.0,0.60133207
Fried Vegetarian Breakfast,82.05,206.81,55.12,2575.0,0.6013128
Raw Paleo Breakfast,92.83,233.09,61.64,1636.0,0.60129905
Grilled Vegetarian Lunch,80.94,203.09,54.12,1747.0,0.6012668
Raw Balanced Dinner,87.07,219.51,58.02,1731.0,0.6012647
Fried Vegetarian Breakfast,69.71,174.44,46.5,1436.0,0.60126114
Fried Vegan Breakfast,97.87,244.16,64.63,2136.0,0.60125995
Baked Paleo Dinner,97.6,243.32,65.44,2171.0,0.60125995
Baked Vegetarian Dinner,97.69,243.95,65.13,2042.0,0.60125995
Baked Paleo Lunch,80.91,203.36,53.68,1777.0,0.60124505
Fried Vegan Snack,95.22,235.66,62.34,1338.0,0.60123825
Raw Balanced Dinner,77.74,194.88,51.28,1755.0,0.601238
Steamed Paleo Dinner,93.22,232.07,62.05,1465.0,0.60123694
Boiled Paleo Snack,72.15,178.25,47.61,2013.0,0.601196
Baked Low-Carb Lunch,81.14,200.97,54.05,2026.0,0.6011869
Fried Vegetarian Snack,82.18,204.32,55.06,2644.0,0.60118407
Baked Paleo Snack,79.01,195.3,52.08,2404.0,0.6011748
Grilled Low-Carb Breakfast,93.33,231.64,61.91,1504.0,0.6011697
Baked Keto Snack,93.0,234.84,62.19,1545.0,0.6011697
Baked Vegetarian Breakfast,95.97,238.8,63.83,1246.0,0.601145
Grilled Low-Carb Lunch,81.13,202.82,54.06,1767.0,0.60112816
Fried Paleo Breakfast,81.68,204.04,54.1,1982.0,0.60112816
Raw Low-Carb Breakfast,80.44,201.47,53.43,1758.0,0.6011277
Baked Vegetarian Dinner,86.89,218.49,58.55,2012.0,0.60112643
Baked Balanced Dinner,72.4,180.6,48.38,1939.0,0.6011206
Baked Balanced Dinner,76.5,191.44,50.85,1603.0,0.60111046
Boiled Paleo Lunch,91.13,227.61,60.86,2469.0,0.6011076
Raw Low-Carb Lunch,79.17,196.55,52.56,3111.0,0.6010996
Boiled Low-Carb Lunch,80.98,201.16,54.18,1828.0,0.6010993
Boiled Vegetarian Lunch,89.71,225.03,59.88,1320.0,0.60108197
Steamed Keto Breakfast,86.51,217.92,58.63,2026.0,0.6010762
Fried Keto Lunch,89.61,224.36,60.26,1730.0,0.6010685
Fried Vegetarian Lunch,72.06,178.45,48.03,1793.0,0.60106516
Baked Paleo Snack,81.88,201.55,54.75,1802.0,0.60105693
Roasted Vegetarian Snack,81.3,201.62,53.94,1490.0,0.6010561
Boiled Vegetarian Breakfast,84.97,212.94,56.71,2527.0,0.60104537
Roasted Balanced Dinner,90.15,225.97,59.79,1333.0,0.6010257
Fried Low-Carb Dinner,80.81,202.85,54.06,1892.0,0.60101944
Fried Vegetarian Snack,81.77,205.1,55.06,2510.0,0.60101026
Steamed Keto Breakfast,85.34,211.57,57.04,1943.0,0.6009966
Roasted Paleo Snack,77.08,194.46,50.93,2300.0,0.6009929
Roasted Balanced Lunch,97.6,242.33,64.8,2255.0,0.6009902
Steamed Vegan Lunch,81.58,202.04,53.45,1783.0,0.6009866
Boiled Vegetarian Dinner,93.89,235.74,62.14,2884.0,0.6009761
Raw Balanced Snack,80.46,199.39,53.05,1840.0,0.6009757
Grilled Keto Breakfast,81.42,206.15,55.14,2618.0,0.6009718
Baked Keto Breakfast,80.45,203.06,53.61,1891.0,0.600965
Fried Vegetarian Lunch,103.22,258.03,68.63,1667.0,0.6009596
Roasted Balanced Snack,78.96,198.31,52.95,3341.0,0.6009476
Fried Low-Carb Dinner,91.56,227.45,60.79,2146.0,0.60093814
Raw Low-Carb Dinner,76.44,194.6,51.41,3334.0,0.60093313
Baked Balanced Breakfast,87.62,218.62,58.55,2068.0,0.600927
Raw Paleo Snack,84.7,211.98,55.87,1310.0,0.6009253
Steamed Keto Breakfast,86.59,215.64,57.61,1492.0,0.6009236
Baked Keto Dinner,76.89,191.7,51.58,2144.0,0.6009185
Steamed Paleo Breakfast,86.84,215.38,58.17,1561.0,0.60091674
Baked Low-Carb Dinner,81.4,203.14,54.49,1830.0,0.6009133
Grilled Low-Carb Breakfast,89.69,223.77,59.76,1372.0,0.6009107
Grilled Balanced Lunch,69.71,174.44,46.5,1639.0,0.6009099
Steamed Low-Carb Snack,103.01,257.48,69.12,1444.0,0.6009076
Steamed Low-Carb Breakfast,92.87,233.59,62.04,1503.0,0.60090613
Steamed Keto Lunch,69.71,174.44,46.5,1814.0,0.6008928
Baked Vegan Snack,77.54,190.95,50.24,1471.0,0.6008834
Fried Vegetarian Lunch,86.92,215.71,57.84,1794.0,0.6008779
Steamed Vegetarian Lunch,80.24,200.85,53.13,1897.0,0.60087144
Baked Low-Carb Lunch,90.14,224.6,59.98,1347.0,0.600863
Steamed Keto Snack,90.21,225.08,59.93,1341.0,0.60085446
Steamed Low-Carb Snack,82.17,204.91,54.03,3479.0,0.60084444
Raw Vegetarian Breakfast,77.77,193.01,51.54,2264.0,0.60084397
Roasted Vegan Lunch,95.11,238.0,63.5,1391.0,0.6008406
Steamed Paleo Dinner,96.86,243.87,65.03,2148.0,0.6008315
Baked Low-Carb Dinner,81.2,204.03,55.08,1874.0,0.6008224
Grilled Keto Snack,93.18,231.48,61.58,1481.0,0.600796
Raw Balanced Dinner,80.86,200.46,54.1,2006.0,0.60079443
Roasted Low-Carb Lunch,104.34,258.86,68.57,2621.0,0.60077614
Boiled Vegetarian Dinner,75.34,192.15,50.6,1610.0,0.6007752
Fried Vegetarian Lunch,81.0,202.45,54.19,1764.0,0.6007518
Roasted Keto Dinner,77.2,193.13,51.9,2609.0,0.60074943
Roasted Balanced Lunch,89.9,226.87,60.25,1286.0,0.6007348
Grilled Vegetarian Breakfast,87.37,219.27,57.95,1869.0,0.6007295
Boiled Vegetarian Lunch,86.82,218.93,58.42,1912.0,0.6007295
Raw Balanced Breakfast,76.57,189.72,51.49,3407.0,0.6007162
Roasted Keto Lunch,69.71,174.44,46.5,1856.0,0.60071456
Baked Keto Dinner,81.52,201.78,53.9,1768.0,0.6007118
Raw Balanced Dinner,76.76,193.15,51.89,2761.0,0.6007076
Boiled Keto Snack,84.25,212.15,56.08,1088.0,0.60070074
Baked Balanced Snack,78.33,197.58,52.68,3391.0,0.60069096
Raw Vegetarian Breakfast,87.42,219.69,57.89,1743.0,0.6006848
Fried Paleo Snack,86.55,219.93,58.46,1838.0,0.6006721
Baked Vegetarian Lunch,78.24,197.58,52.17,2670.0,0.60066056
Boiled Keto Lunch,85.85,218.38,58.26,2056.0,0.6006534
Baked Vegan Snack,103.05,258.64,69.0,1580.0,0.6006493
Fried Low-Carb Lunch,92.26,227.95,60.75,2253.0,0.6006484
Grilled Paleo Lunch,80.97,202.56,53.89,1616.0,0.60064095
Grilled Vegan Snack,95.41,240.32,63.36,1211.0,0.6006395
Grilled Vegan Dinner,69.71,174.44,46.5,1881.0,0.600636
Grilled Keto Lunch,94.65,238.31,63.41,1292.0,0.60063434
Steamed Vegetarian Snack,81.15,202.74,54.19,1822.0,0.60062134
Roasted Low-Carb Snack,70.61,175.01,47.3,1458.0,0.6006132
Raw Keto Lunch,78.16,193.1,51.58,2274.0,0.60061127
Raw Balanced Lunch,86.77,218.75,57.85,2038.0,0.6006088
Raw Low-Carb Lunch,89.68,225.09,59.84,1259.0,0.6005957
Steamed Paleo Snack,86.98,217.95,58.3,1963.0,0.6005889
Steamed Paleo Breakfast,95.81,238.52,63.58,1349.0,0.6005826
Grilled Keto Lunch,95.69,237.33,63.73,1396.0,0.6005826
Steamed Keto Dinner,95.22,237.2,63.26,1389.0,0.6005826
Fried Vegan Lunch,70.48,179.6,48.13,2084.0,0.60058033
Steamed Balanced Snack,87.33,218.19,58.46,1258.0,0.6005773
Baked Vegan Breakfast,70.34,177.93,47.74,1873.0,0.60057485
Boiled Low-Carb Dinner,87.55,217.5,58.06,1925.0,0.60057473
Boiled Vegan Snack,85.12,211.47,56.77,2087.0,0.60056084
Fried Vegan Lunch,78.13,194.52,51.75,1638.0,0.6005548
Steamed Paleo Dinner,89.85,225.03,60.23,1312.0,0.60053957
Baked Vegan Dinner,96.78,241.46,64.89,1652.0,0.6005281
Raw Vegan Breakfast,98.19,241.83,64.42,2106.0,0.600523
Raw Vegetarian Dinner,77.09,192.77,51.25,2152.0,0.600511
Grilled Balanced Snack,95.82,237.52,63.72,1303.0,0.6005075
Raw Keto Dinner,87.51,218.93,58.18,1875.0,0.60050035
Raw Balanced Dinner,77.25,193.36,51.2,2704.0,0.6004905
Grilled Balanced Snack,84.42,211.27,56.16,1323.0,0.60048276
Baked Vegetarian Lunch,87.27,219.75,58.09,1802.0,0.60047084
Raw Vegan Breakfast,97.67,246.38,64.21,2021.0,0.60046494
Baked Vegan Lunch,81.13,200.22,54.24,1734.0,0.6004647
Steamed Keto Snack,85.78,217.47,57.79,1581.0,0.6004572
Roasted Balanced Snack,81.46,203.36,54.06,1695.0,0.6004461
Baked Vegetarian Snack,76.95,192.69,51.33,2749.0,0.60044533
Grilled Vegetarian Snack,95.77,238.27,63.29,1399.0,0.60043174
Grilled Vegetarian Snack,95.24,237.76,63.74,1165.0,0.60043174
Baked Vegetarian Dinner,95.9,238.53,63.56,1146.0,0.6004263
Raw Keto Snack,95.06,238.82,63.54,1290.0,0.6004226
Steamed Low-Carb Snack,91.69,231.24,61.47,2945.0,0.60040134
Grilled Low-Carb Dinner,77.39,196.4,51.51,1678.0,0.600383
Raw Vegetarian Breakfast,82.01,204.14,54.46,3293.0,0.60037726
Fried Vegetarian Snack,87.3,220.52,58.5,1269.0,0.60036653
Grilled Vegetarian Snack,69.71,174.44,46.5,1647.0,0.6003618
Boiled Vegetarian Breakfast,87.94,220.2,58.38,1854.0,0.60035855
Raw Paleo Snack,97.6,245.98,65.21,2002.0,0.6003465
Fried Paleo Lunch,72.19,178.96,47.92,2747.0,0.60032946
Fried Balanced Dinner,70.45,178.04,47.95,2202.0,0.6003293
Steamed Balanced Dinner,77.2,192.87,51.47,2802.0,0.6003199
Roasted Balanced Snack,84.76,214.08,56.35,1248.0,0.600319
Fried Low-Carb Snack,85.0,210.84,56.13,1285.0,0.60031825
Roasted Vegan Dinner,85.08,211.7,56.98,1304.0,0.60031825
Baked Keto Snack,84.57,213.07,56.57,1208.0,0.60031825
Boiled Paleo Breakfast,97.19,242.9,65.08,1928.0,0.60029286
Boiled Vegan Snack,69.71,174.44,46.5,1880.0,0.6002917
Baked Balanced Breakfast,87.46,217.98,58.4,2003.0,0.60027987
Boiled Keto Snack,83.97,211.69,55.6,1992.0,0.6002637
Baked Keto Lunch,80.53,203.46,53.74,1686.0,0.6002524
Baked Low-Carb Snack,94.41,237.63,63.46,1435.0,0.60025215
Baked Balanced Dinner,69.71,174.44,46.5,1627.0,0.60024923
Raw Vegan Breakfast,92.01,231.65,61.43,2808.0,0.60024446
Roasted Low-Carb Dinner,86.52,218.46,58.49,1936.0,0.600243
Baked Keto Breakfast,80.67,204.31,54.13,1794.0,0.6002236
Grilled Vegetarian Lunch,86.41,214.02,56.96,2744.0,0.60021645
Baked Vegetarian Lunch,83.04,207.77,55.64,1565.0,0.60020345
Grilled Low-Carb Dinner,93.56,233.55,61.99,1488.0,0.600188
Raw Low-Carb Snack,77.62,191.61,51.44,2768.0,0.6001822
Steamed Low-Carb Snack,77.01,193.72,51.44,2153.0,0.60017884
Grilled Keto Dinner,85.14,212.53,56.51,1196.0,0.600151
Steamed Low-Carb Breakfast,97.12,243.03,64.62,2095.0,0.6001507
Roasted Paleo Lunch,69.71,174.44,46.5,1542.0,0.6001402
Boiled Low-Carb Dinner,71.52,178.19,47.85,2010.0,0.60013646
Fried Vegetarian Lunch,87.36,218.92,58.2,2156.0,0.600124
Boiled Vegan Lunch,81.03,202.11,54.38,3229.0,0.60011756
Steamed Vegan Lunch,92.08,230.11,61.33,3040.0,0.6001045
Boiled Vegetarian Dinner,81.62,202.44,54.19,1746.0,0.6000963
Boiled Low-Carb Dinner,77.58,194.11,51.61,1531.0,0.6000946
Fried Low-Carb Breakfast,87.34,217.3,57.47,1751.0,0.6000909
Steamed Paleo Breakfast,69.71,174.44,46.5,1809.0,0.6000906
Roasted Keto Lunch,69.71,174.44,46.5,1663.0,0.6000904
Roasted Vegetarian Dinner,86.67,216.26,57.44,2129.0,0.6000892
Grilled Vegetarian Breakfast,69.71,174.44,46.5,1741.0,0.6000742
Steamed Vegan Dinner,72.64,179.59,48.44,2834.0,0.6000648
Boiled Paleo Snack,81.58,202.11,54.55,3266.0,0.6000573
Baked Paleo Lunch,84.18,211.51,56.6,1263.0,0.6000446
Fried Paleo Dinner,92.5,229.58,61.7,2929.0,0.60002536
Boiled Vegan Dinner,94.88,237.61,63.97,1283.0,0.60001916
Fried Balanced Snack,80.91,202.91,54.32,1674.0,0.60001886
Steamed Keto Lunch,87.41,218.17,58.24,1707.0,0.6000177
Roasted Balanced Dinner,87.08,216.71,57.44,2668.0,0.599971
Raw Vegetarian Dinner,76.6,194.5,52.07,2789.0,0.59996843
Roasted Paleo Breakfast,71.06,176.06,46.87,1416.0,0.59996015
Fried Vegan Lunch,87.79,218.97,58.16,1878.0,0.59995675
Baked Vegan Dinner,76.99,191.76,51.67,1805.0,0.5999507
Fried Vegetarian Dinner,69.71,174.44,46.5,1906.0,0.59993404
Baked Vegan Dinner,94.23,234.17,63.01,1195.0,0.5999312
Steamed Keto Breakfast,92.4,229.18,61.49,3016.0,0.59991217
Roasted Balanced Lunch,78.56,196.12,51.49,1753.0,0.59989184
Raw Vegetarian Dinner,87.27,217.18,58.43,2042.0,0.59988725
Boiled Balanced Dinner,87.26,217.1,58.35,2050.0,0.59988725
Roasted Vegetarian Breakfast,69.71,174.44,46.5,1956.0,0.59988195
Baked Vegetarian Lunch,76.6,189.78,50.88,1478.0,0.59987926
Steamed Low-Carb Breakfast,90.95,226.58,59.79,1410.0,0.5998753
Boiled Vegan Snack,81.77,206.23,54.63,2286.0,0.59987044
Baked Balanced Dinner,84.2,213.04,56.48,2096.0,0.59986293
Baked Balanced Dinner,82.08,207.07,55.49,2517.0,0.5998541
Steamed Low-Carb Breakfast,91.29,229.96,61.36,3009.0,0.5998462
Roasted Balanced Snack,86.84,219.33,58.05,2003.0,0.59984344
Raw Vegetarian Snack,84.88,209.24,56.01,1881.0,0.59984046
Baked Low-Carb Breakfast,95.53,238.06,63.52,1216.0,0.5998354
Steamed Keto Lunch,91.82,228.87,61.54,2890.0,0.59983325
Steamed Keto Dinner,81.36,203.72,54.38,1687.0,0.59982467
Steamed Balanced Snack,84.35,210.64,56.03,2097.0,0.59981126
Baked Low-Carb Breakfast,80.53,201.26,54.35,1191.0,0.5998094
Raw Balanced Snack,90.24,227.29,60.38,1470.0,0.5998067
Boiled Keto Snack,87.35,217.39,58.45,1897.0,0.59978175
Steamed Balanced Lunch,85.58,216.14,57.9,1844.0,0.5997612
Raw Paleo Dinner,87.29,216.58,57.55,2707.0,0.5997591
Steamed Low-Carb Snack,80.82,205.22,54.15,3486.0,0.5997415
Raw Balanced Lunch,69.71,174.44,46.5,1824.0,0.5997386
Grilled Paleo Dinner,92.76,229.56,61.17,3084.0,0.59973735
Baked Vegan Snack,87.45,219.73,58.78,1794.0,0.59970677
Grilled Paleo Snack,92.53,231.25,61.72,3090.0,0.59969383
Roasted Low-Carb Breakfast,89.4,223.71,59.69,1492.0,0.5996871
Raw Keto Breakfast,69.71,174.44,46.5,1939.0,0.59967583
Fried Balanced Lunch,80.56,201.95,53.03,1169.0,0.5996702
Steamed Vegetarian Dinner,86.81,219.01,57.67,1812.0,0.5996565
Boiled Keto Breakfast,83.93,210.88,55.58,1282.0,0.5996513
Grilled Vegetarian Breakfast,81.82,203.85,54.55,3491.0,0.59964263
Grilled Low-Carb Breakfast,71.21,177.85,47.88,2018.0,0.5996423
Boiled Keto Dinner,93.96,235.75,62.48,3029.0,0.5996351
Boiled Balanced Dinner,90.28,224.52,60.77,1434.0,0.5996342
Fried Paleo Lunch,81.91,203.13,54.4,3194.0,0.59962046
Roasted Vegan Breakfast,90.02,223.12,59.58,1475.0,0.59961534
Raw Vegan Breakfast,69.71,174.44,46.5,1644.0,0.59961104
Grilled Low-Carb Dinner,80.51,202.95,54.08,1688.0,0.5996014
Raw Vegetarian Lunch,76.3,193.64,51.09,2685.0,0.59960073
Steamed Balanced Dinner,77.06,193.59,51.83,2760.0,0.59959817
Boiled Low-Carb Dinner,69.72,176.16,47.32,1466.0,0.5995812
Roasted Vegetarian Lunch,92.88,235.56,62.39,3024.0,0.5995733
Steamed Vegetarian Lunch,81.17,204.44,55.0,3297.0,0.59956855
Steamed Keto Breakfast,77.34,192.91,51.62,2114.0,0.59954876
Grilled Low-Carb Lunch,83.48,209.81,56.26,1775.0,0.5995468
Grilled Vegan Snack,87.25,216.73,57.98,1572.0,0.5995466
Roasted Vegan Snack,95.2,238.43,63.11,1422.0,0.59954566
Grilled Vegan Dinner,91.7,231.03,61.59,3185.0,0.59954
Fried Vegetarian Snack,90.2,225.93,59.91,1406.0,0.5995227
Roasted Vegetarian Lunch,70.03,176.52,46.65,1549.0,0.59952176
Boiled Low-Carb Snack,77.47,192.16,51.36,2843.0,0.59949607
Baked Vegetarian Breakfast,80.17,204.0,54.4,1748.0,0.59949297
Boiled Paleo Breakfast,95.09,238.31,64.02,1270.0,0.5994925
Baked Vegetarian Dinner,91.64,230.92,61.41,2787.0,0.5994859
Boiled Low-Carb Lunch,91.13,229.1,61.43,3108.0,0.5994859
Raw Vegan Lunch,86.28,217.75,58.05,1943.0,0.5994788
Steamed Vegan Snack,71.4,177.47,47.54,2024.0,0.5994457
Boiled Vegetarian Breakfast,97.54,241.58,65.0,1798.0,0.59944344
Boiled Paleo Snack,94.27,237.09,63.22,2981.0,0.5994198
Fried Vegetarian Dinner,83.8,208.12,55.94,1914.0,0.599416
Grilled Paleo Snack,95.33,239.74,64.16,1324.0,0.5994093
Baked Paleo Lunch,80.14,202.31,54.03,2024.0,0.5994078
Boiled Vegetarian Breakfast,103.83,259.55,69.32,2800.0,0.5994062
Roasted Balanced Dinner,77.48,193.44,51.09,2503.0,0.5993968
Steamed Paleo Dinner,79.01,196.7,53.31,3144.0,0.59938365
Roasted Vegetarian Snack,71.31,177.83,47.9,2143.0,0.59937036
Grilled Vegetarian Snack,84.49,210.4,57.11,1867.0,0.5993573
Steamed Vegan Dinner,82.07,202.85,54.0,1650.0,0.59934944
Roasted Low-Carb Lunch,69.71,174.44,46.5,1472.0,0.599344
Boiled Paleo Dinner,88.1,218.16,58.12,2078.0,0.5993386
Fried Low-Carb Dinner,90.07,226.74,59.86,1366.0,0.59932697
Baked Keto Breakfast,84.4,207.88,55.9,1886.0,0.5993087
Fried Keto Snack,83.39,209.09,56.11,1716.0,0.59930813
Roasted Paleo Breakfast,69.71,174.44,46.5,1652.0,0.59930754
Fried Vegan Lunch,93.94,235.03,62.3,3057.0,0.5993013
Fried Paleo Dinner,81.77,205.45,54.52,3377.0,0.5993011
Boiled Vegetarian Lunch,82.89,207.8,56.13,1680.0,0.59929836
Steamed Vegan Lunch,69.71,174.44,46.5,1745.0,0.5992632
Roasted Vegan Lunch,83.59,207.16,55.47,1881.0,0.59923923
Baked Paleo Breakfast,83.91,209.35,55.76,1873.0,0.59922224
Grilled Paleo Lunch,83.85,209.07,55.39,1781.0,0.59922224
Steamed Vegetarian Snack,69.71,174.44,46.5,1805.0,0.5992189
Baked Vegetarian Breakfast,81.01,203.26,53.98,1727.0,0.59921795
Grilled Keto Dinner,83.91,210.05,56.09,1974.0,0.599216
Roasted Vegetarian Breakfast,82.41,206.71,54.32,2679.0,0.5991775
Baked Low-Carb Lunch,80.88,203.71,54.16,1705.0,0.59914374
Roasted Low-Carb Breakfast,100.19,247.69,66.35,1878.0,0.5991351
