meal_name,Calories,Proteins,Carbs,Fats,sugar_g,serving_size_g,sodium_g,cholesterol_g,C,P,M,ED,F
Fried Balanced Breakfast,2311.0,79.31,198.29,52.64,14.66,159.33,1.27373,0.10291,0.6667616366819882,0.1722017807935522,0.6971550091941972,0.24880541830139424,0.5754887233181634
Steamed Paleo Lunch,3293.0,119.88,298.27,79.98,39.79,313.71,1.3103,0.25222,0.9500848418839408,0.4306876284226119,0.7009734315642142,0.17005200016644434,0.19582428126242024
Grilled Vegetarian Snack,2038.0,98.17,244.56,64.84,16.49,224.2,2.22661,0.20921,0.4409974736773773,0.13599655946862907,0.6975830213110719,0.09774716466705431,0.2906848757217513
Roasted Paleo Lunch,1845.0,139.49,348.88,92.94,0.1,240.08,1.33576,0.20091,0.7984694199556046,1.0,0.6980356066142858,0.19030177035109774,0.5552360095121877
Baked Low-Carb Lunch,2747.0,122.97,308.24,82.06,46.78,162.34,1.9693,0.25306,0.7925548316596371,0.45037511348975007,0.6973794039857741,0.29629858615340254,0.0653845925491886
Fried Vegetarian Breakfast,2516.0,118.93,297.43,79.03,44.08,333.07,1.38451,0.1732199999999999,0.544430639731247,0.23519854733119894,0.6973439941955243,0.07510688362008648,0.25019042712104633
Baked Paleo Dinner,1593.0,118.63,297.13,78.9,16.03,429.51,1.61361,0.0219,0.4596067880720065,0.4227234354342873,0.6968403391876091,0.0366570838269064,0.6154661827490109
Fried Vegetarian Lunch,2583.0,118.83,295.41,79.27,25.11,299.11,0.83893,0.29804,0.8821428120621535,0.8025517274334589,0.7013525401385626,0.21832501081356345,0.35412929572616547
Roasted Keto Snack,1980.0,92.34,234.01,61.93,0.08,106.98,1.41986,0.25376,0.8568940116596733,0.5493859607206002,0.6933805952579071,0.5093373671170239,0.4777483024250275
Roasted Paleo Snack,1801.0,79.46,197.89,52.87,42.3,468.82,1.86404,0.06224,0.3897136654038059,0.04659052898169828,0.6997598565888341,0.02039150604178797,0.3305351942069421
Fried Paleo Snack,1368.0,86.25,218.65,57.79,15.84,225.93,1.05796,0.23502,0.39469057506748584,0.21641898026472978,0.6929490985224411,0.08276102741362874,0.43491647767984964
Raw Balanced Lunch,2181.0,100.56,251.35,66.77,39.35,341.71,1.0916,0.28207,0.943881737085731,0.627944760357433,0.6973968924112559,0.15191285705717675,0.20957344216890217
Raw Balanced Dinner,1755.0,77.74,194.88,51.28,1.33,231.72,1.44808,0.09204,0.7595196921528922,0.409853299565155,0.6941498936344297,0.18702562287288188,0.6640430626581547
Roasted Vegan Dinner,2100.0,107.62,267.79,71.39,32.46,263.81,1.46318,0.10608,0.9088269820632898,0.6954174033545181,0.6993476898567494,0.19841785996999406,0.40939342385330224
Grilled Vegan Breakfast,1156.0,138.74,348.88,92.31,19.57,448.1,2.14133,0.0897999999999999,0.33352507659211517,0.5508513722304519,0.6949933400871282,0.014468815517294962,0.4274983694819183
Steamed Paleo Breakfast,1918.0,83.9,211.46,57.28,18.59,266.18,1.90551,0.12187,0.830061976951138,0.4687246141348497,0.7010212847474775,0.17617378313964252,0.4298143983070948
Boiled Low-Carb Lunch,1682.0,107.46,271.01,72.61,39.78,429.89,1.40454,0.12406,0.7279271351573589,0.6938882783007596,0.6978345710634153,0.07910529497971398,0.34048483985789246
Fried Low-Carb Snack,1715.0,115.2,286.31,76.12,12.72,305.52,1.17919,0.1065,0.3711043510091767,0.21737468342332872,0.6988572027155777,0.046505512115987774,0.5995534736453665
Roasted Vegetarian Snack,2226.0,101.78,255.14,68.29,22.88,403.72,0.88309,0.20085,0.6422377339913914,0.3153661139516733,0.6988543128562421,0.07212472520341982,0.44960342856091884
Fried Keto Lunch,1596.0,84.94,212.36,57.04,32.82,269.77,0.61893,0.01271,0.4604723375787335,0.20807250601296567,0.7004011139900623,0.08003298770568591,0.6457632413511062
Baked Vegan Breakfast,2529.0,92.96,231.48,62.21,17.45,222.16,1.72267,0.22984,0.7296582341708127,0.2591707682260556,0.7014178606782164,0.1874774760740214,0.33177203290971313
Raw Paleo Breakfast,1597.0,92.11,230.37,61.5,29.48,272.82,0.2810899999999999,0.26781,0.4607608540809759,0.253755116993995,0.6986293419770326,0.07880528168879286,0.40520678342037786
Roasted Vegetarian Snack,1490.0,81.3,201.62,53.94,0.75,296.57,1.72882,0.04926,0.6448343825115723,0.44387633201127724,0.7010483528533914,0.11186842739990455,0.6801628444878609
Steamed Keto Lunch,1689.0,120.79,301.44,80.78,19.47,418.97,1.70709,0.04081,0.48730437228726875,0.43648556091811214,0.7001532546206669,0.042993413436961773,0.5524214960446275
Baked Vegan Snack,2320.0,79.22,197.7,52.13,16.44,270.2,1.51984,0.22153,0.669358285202169,0.1716283588983928,0.695695809054721,0.13250370224513539,0.3793866314365548
Grilled Vegan Breakfast,1393.0,90.58,226.96,60.16,25.37,299.14,0.40848,0.10527,0.40190348762354366,0.24400694477628576,0.6962677909906878,0.05528273239759373,0.6184626361437959
Baked Low-Carb Dinner,3018.0,93.42,232.45,62.05,34.81,128.72,2.49008,0.00479,0.8707428037673043,0.26210159124575905,0.6997148120498622,0.42452294358730935,0.3978710294321113
Fried Vegetarian Dinner,1746.0,92.8,232.54,62.03,14.65,451.26,0.16473,0.11748,0.37781235968631044,0.11033592966024752,0.6979973572145133,0.020798387395726835,0.7200392317738037
Raw Keto Lunch,2200.0,139.49,348.88,92.94,36.92,113.35,1.22806,0.15172,0.6347363049330913,0.5556298880234466,0.6980356066142858,0.3451839605142247,0.3537543867003001
Grilled Paleo Snack,2264.0,86.27,213.98,57.53,40.21,422.98,1.04375,0.1834799999999999,0.979802041614899,0.49137477899364446,0.7023751111790815,0.12154838747135528,0.31666081737179874
Raw Vegetarian Lunch,2507.0,97.31,244.33,65.5,27.32,359.15,2.3589,0.24181,0.5424831533411113,0.13188703588665363,0.6989440548533827,0.06665291144839942,0.1615015677083249
Raw Paleo Snack,1983.0,70.73,177.96,46.67,38.29,401.95,0.52864,0.2187299999999999,0.5721282239465091,0.1175355601216929,0.6924240369062569,0.06072157710769463,0.3630647059775931
Boiled Vegetarian Breakfast,2262.0,87.91,217.55,58.53,1.93,179.24,0.7574099999999999,0.06937,0.6526243280721147,0.22699542855322463,0.7030583838791501,0.21177172501575445,0.7887213266090614
Fried Vegetarian Lunch,1988.0,87.21,217.18,57.58,48.6,312.69,0.79732,0.13949,0.5735708064577206,0.2225354804797629,0.6976558912172872,0.08871070458491687,0.37745454902784203
Baked Balanced Dinner,2175.0,79.21,198.59,52.83,13.84,165.44,1.21802,0.10468,0.6275233923770334,0.1715646453544862,0.6971327891367975,0.2221242391710945,0.5876557991006435
Fried Keto Dinner,1797.0,75.44,184.55,49.74,20.24,140.08,2.41389,0.1562899999999999,0.5184641545294386,0.14754463930169953,0.7060477767513166,0.21586771289858936,0.3206615813297171
Roasted Vegan Snack,1739.0,100.19,248.34,67.03,42.42,298.76,0.3685799999999999,0.16451,0.5017301973993844,0.30523566047052453,0.7036021690846237,0.07815775488207381,0.4223370458089617
Baked Balanced Dinner,1568.0,90.37,224.12,60.07,38.41,429.79,1.64181,0.12321,0.6785908132739231,0.5305586084962011,0.7015493706401585,0.07131347114320004,0.31711827971108675
Roasted Keto Dinner,1446.0,90.25,226.36,61.18,25.33,299.02,0.40875,0.10284,0.41719486224238633,0.2419043978273681,0.701441138388735,0.05880257348476338,0.621728372721069
Fried Paleo Breakfast,1666.0,94.79,236.71,63.07,38.57,129.95,2.31949,0.00534,0.3605013695517716,0.11984517608830701,0.6984239307237992,0.15272502641772423,0.3687967846516649
Fried Vegan Lunch,1787.0,69.71,174.44,46.5,7.56,146.86,0.74914,0.11255,0.5155789895070155,0.11103677864322005,0.6981055007719763,0.2028912848598203,0.6940507849903781
Boiled Vegan Breakfast,2004.0,83.53,209.74,55.05,21.01,169.12,1.42992,0.19973,0.5781870704935976,0.19908889632213567,0.6930923608358237,0.19663278236097514,0.38499212033212427
Boiled Vegan Snack,2590.0,95.87,240.72,64.19,17.92,228.76,0.12273,0.0947399999999999,0.8791133887886092,0.5831222822191428,0.6974661269047648,0.29750886977325613,0.7296028476972694
Grilled Balanced Snack,1781.0,81.7,202.99,54.35,18.11,346.68,0.65337,0.11685,0.5138478904935616,0.18742931778722863,0.7008657414760946,0.06472756377331046,0.623097160049064
Raw Keto Snack,1817.0,88.11,218.55,58.23,2.43,426.0,0.27168,0.19857,0.7863517268614274,0.5089597171118649,0.699877682279108,0.08949976192242069,0.6964331353084018
Roasted Vegan Breakfast,3198.0,86.91,215.39,57.57,20.5,439.33,1.62184,0.27599,0.9226757741709208,0.22062407416256508,0.7009337008700188,0.10682004779755228,0.27423693219753464
Baked Balanced Lunch,2449.0,97.54,244.93,64.54,20.33,359.49,0.41999,0.07302,0.7065769139914275,0.2883515713352766,0.6941662024553645,0.09764606088587115,0.6946946219332298
Fried Balanced Breakfast,1990.0,104.81,261.79,69.66,33.78,400.9,2.20318,0.1227,0.5741478394622053,0.33467131775537184,0.6980102125850068,0.06131862341835895,0.2704655614991682
Steamed Keto Lunch,2488.0,87.06,217.64,58.07,16.24,150.38,1.1437,0.1859799999999999,0.7178290575788778,0.22157977732116402,0.6985780432775144,0.28889939922782853,0.47994214096275134
Raw Keto Snack,1042.0,83.84,208.87,55.86,15.94,233.18,0.40285,0.08447,0.3006341953364914,0.20106401618324019,0.6999647367481592,0.051587655972280044,0.7162069305052348
Fried Low-Carb Snack,1929.0,77.83,192.84,51.53,19.71,498.64,1.31982,0.0492299999999999,0.41741124961906806,0.03880154823911695,0.7009181807591067,0.020788896479583402,0.5969426067158186
Baked Balanced Breakfast,2990.0,89.2,220.7,59.26,19.86,172.1,0.5798,0.07634,0.7060034874432207,0.5193768815405935,0.7025536097247493,0.47589531372193045,0.6707266537646834
Raw Balanced Breakfast,1223.0,85.19,210.81,56.67,47.74,254.37,1.18747,0.14034,0.3528556822423503,0.20966534461063055,0.7028403855968893,0.058255479376445984,0.31924231844807216
Raw Paleo Dinner,1763.0,94.88,234.96,62.66,38.13,131.63,2.3243400000000003,0.00555,0.3814909450899,0.12027524250967649,0.7004843743547082,0.16117443643474033,0.37186000754159354
Roasted Balanced Snack,1615.0,124.61,312.12,83.5,40.32,407.03,0.17271,0.08349,0.6989312266820062,0.8577913700004777,0.6988902065470457,0.08073059028128762,0.5670252551738135
Roasted Vegetarian Lunch,1788.0,95.9,239.1,63.86,34.53,317.6,0.29479,0.14903,0.5158675060092579,0.27790255013459486,0.6994316937390148,0.0744042926767552,0.5118629826257054
Grilled Keto Breakfast,1829.0,97.85,244.89,64.52,42.22,224.6,1.92633,0.04045,0.791545023901789,0.6020452047594016,0.6948497202027566,0.20381485460708007,0.3489432496123329
Grilled Keto Snack,1262.0,94.34,232.59,62.14,9.99,269.35,1.39672,0.2524,0.5461617387447009,0.5685000238925789,0.7019430581975441,0.10188292633218313,0.40798177367529354
Grilled Vegetarian Lunch,1114.0,123.0,307.25,81.94,45.79,288.63,0.09015,0.01453,0.32140738349793796,0.45056625412146983,0.6986107834443785,0.0396192322689899,0.635501036016459
Fried Balanced Dinner,1834.0,99.85,249.86,66.68,42.24,294.85,0.36547,0.16566,0.5291392651124043,0.3030693999777002,0.6984196861733181,0.08600623486504416,0.42273073026530117
Grilled Low-Carb Snack,1266.0,71.26,177.57,47.48,15.28,375.81,2.27735,0.03189,0.3652618918387698,0.12091237794874247,0.6998622726002808,0.029972597735401632,0.511863539727128
Boiled Vegetarian Snack,2254.0,73.86,185.8,49.1,38.28,386.25,0.8643200000000001,0.02674,0.6503161960541763,0.13747789936445742,0.6945715430727656,0.07845003021856102,0.5512385683008592
Grilled Keto Lunch,1843.0,69.71,174.44,46.5,0.9,313.01,0.23759,0.13465,0.5317359136325852,0.11103677864322005,0.6981055007719763,0.07947960570301871,0.7919803111824782
Raw Balanced Dinner,2252.0,78.47,196.64,52.47,18.78,203.77,1.18571,0.1791599999999999,0.9746087445745374,0.4168299326229273,0.6980741779650642,0.28954318876809004,0.4630345787972392
Raw Balanced Dinner,1489.0,83.17,207.42,55.56,14.74,333.71,1.83141,0.2286399999999999,0.6444016077582089,0.46174798107707743,0.7001733962754175,0.09529788666689022,0.3377885614850369
Fried Vegan Lunch,2412.0,104.2,262.72,70.46,1.77,486.75,2.46607,0.22516,0.9561472948873072,0.6627323553304343,0.6981707312468272,0.10984061098158221,0.37502590998310625
Baked Vegetarian Snack,2532.0,99.94,252.36,66.3,7.11,230.51,1.30319,0.09214,0.7305237836775396,0.30364282187285957,0.6921375592794905,0.17962974081785676,0.641498624482375
Baked Vegan Snack,2329.0,102.5,254.42,68.4,8.85,317.36,1.7031500000000002,0.0581,0.6719549337223498,0.31995348911294813,0.7022086492741519,0.10798739440484519,0.611829489108555
Roasted Low-Carb Snack,2940.0,83.51,209.24,55.74,8.43,128.74,0.81852,0.09717,0.8482385165924038,0.19896146923432254,0.6976485890072632,0.41254515516550994,0.6963238371394708
Boiled Low-Carb Lunch,1980.0,97.46,241.71,65.21,7.15,201.89,0.82351,0.24724,0.8568940116596733,0.5983179624408658,0.7033509192011329,0.2528632984576417,0.5197881406885305
Baked Keto Dinner,1422.0,81.24,204.12,54.46,0.24,220.02,0.33601,0.1291999999999999,0.41027046618857077,0.18449849476752517,0.6974752489406996,0.09078027331124228,0.7892803553115655
Grilled Vegetarian Dinner,1726.0,79.48,201.54,53.07,27.03,312.19,1.29488,0.13268,0.4979794828702344,0.17328491103996438,0.6918639434263363,0.0724187501728101,0.44218249470466364
Roasted Paleo Lunch,2082.0,71.0,178.81,47.4,7.4,144.86,2.47029,0.07353,0.9010370365027474,0.3454389066755865,0.6951834129077017,0.3874311434740014,0.519908484833691
Roasted Balanced Snack,2117.0,69.71,175.04,46.5,3.84,145.28,0.21636,0.14456,0.6107894352469792,0.11103677864322005,0.6964159354857029,0.2501294024529036,0.7606409572161851
Boiled Vegetarian Breakfast,2406.0,112.09,280.06,74.88,20.21,443.91,1.24926,0.04759,0.694170704395008,0.38105477771937374,0.6992688780677294,0.07028329896100263,0.6055315084738104
Boiled Low-Carb Snack,1111.0,98.14,242.08,65.24,1.94,351.83,1.95596,0.29898,0.24040637549340838,0.13585320399483922,0.704226600737966,0.010313537037082425,0.365444385692382
Steamed Low-Carb Lunch,2120.0,71.39,180.46,48.42,16.21,339.4,0.1311999999999999,0.28458,0.9174824771305592,0.3491661489941224,0.6977444211053325,0.14789548878041614,0.5250307384704076
Baked Paleo Breakfast,1667.0,119.32,300.83,79.13,18.4,165.7,2.21804,0.15072,0.7214355138569066,0.8072346729105938,0.6928075854968119,0.26032184771451233,0.349804200581846
Raw Vegetarian Lunch,1291.0,85.45,213.34,56.65,20.8,298.54,0.5366799999999999,0.16305,0.2793561032961207,0.07521383858173654,0.6975318210208328,0.027507540460336145,0.5627811472418388
Raw Balanced Lunch,1608.0,81.65,205.93,54.27,37.07,189.13,0.46348,0.04289,0.6959018034084619,0.4472212930663736,0.6932510019008874,0.21438892869856774,0.5991443855337928
Boiled Balanced Lunch,2437.0,79.99,197.82,52.56,14.71,430.68,1.46655,0.1154,0.9453279260532204,0.4313566206336311,0.6997576586790615,0.1305681992399048,0.531424329153615
Grilled Keto Dinner,2646.0,118.97,296.42,79.19,43.86,338.43,1.38922,0.17282,0.5725609986998725,0.2353896879629187,0.6996485670014796,0.07900504635662017,0.25165609343754436
Steamed Paleo Dinner,1984.0,83.04,210.2,55.43,7.7,205.17,1.42427,0.10964,0.5724167404487515,0.19596693267071252,0.6926376371714713,0.15380178496507135,0.5976752432115828
Roasted Vegan Lunch,1844.0,69.71,174.44,46.5,3.51,108.4,1.87207,0.0163999999999999,0.5320244301348274,0.11103677864322005,0.6981055007719763,0.2980631552961369,0.6789437254743059
Grilled Low-Carb Dinner,1858.0,69.71,174.44,46.5,6.77,406.31,1.73826,0.30137,0.8040954917493297,0.33311033592966016,0.6981055007719763,0.09856703936779862,0.3608652303577804
Grilled Keto Lunch,2016.0,87.78,218.86,58.33,5.54,324.63,1.65904,0.25266,0.5816492685205055,0.22616715248243896,0.6988398986138106,0.08581040943856168,0.40283256645386634
Fried Keto Lunch,3284.0,112.11,278.65,74.42,17.78,205.76,1.81537,0.05238,0.94748819336376,0.3811822048071868,0.7000901273256412,0.27741492995278527,0.5350202727332185
Steamed Balanced Lunch,1985.0,122.77,308.41,82.04,18.32,113.42,2.4284,0.00795,0.42952894271324527,0.25354804797629854,0.6966897298027428,0.22171611465683153,0.5184936170597372
Raw Vegan Breakfast,1922.0,124.83,311.66,83.32,29.49,262.65,0.35104,0.20732,0.554528717309728,0.46222583265637684,0.6993992288882986,0.10757578084330081,0.4696420498604734
Boiled Vegan Breakfast,3397.0,93.14,231.72,61.72,18.52,203.33,2.49172,0.26218,0.9800905581171413,0.2603176120163744,0.699143145351068,0.2920844504654069,0.2027815977882368
Steamed Vegetarian Lunch,3096.0,87.7,220.49,59.1,3.3,367.8,0.3604,0.10965,0.8932470909422048,0.22565744413118619,0.6986203016939816,0.12919020619741553,0.7867603858934464
Grilled Paleo Lunch,1474.0,118.21,295.79,78.72,30.2,269.26,1.7088,0.15302,0.3189549932288783,0.2317580159602427,0.6976678116548194,0.044455124337555614,0.3324610877737275
Roasted Low-Carb Dinner,1762.0,87.25,218.44,58.15,35.88,319.79,1.48748,0.16383,0.5083660769509577,0.22279033465538933,0.6976234610576091,0.07204893912707946,0.30863330784434106
Roasted Paleo Lunch,1994.0,86.99,217.42,57.92,18.94,429.3,1.7391,0.00852,0.8629528582067618,0.4982558417355568,0.6981877823089611,0.10068665795624918,0.5916411190008367
Roasted Vegan Lunch,1863.0,114.93,288.12,76.55,24.75,116.74,0.2647,0.17554,0.4031296827580736,0.21608448415922016,0.6968006679889869,0.19897779773330868,0.5573638609687536
Grilled Paleo Breakfast,1816.0,102.61,255.56,67.81,9.43,420.29,1.36461,0.22691,0.3929594760540319,0.1572131695895255,0.6978522010167115,0.027455181203933466,0.4484182199207323
Baked Paleo Breakfast,1565.0,84.52,209.36,56.42,40.85,261.43,2.26798,0.24406,0.45152832600922177,0.20539653716888864,0.7033104851675516,0.081411634033788,0.057592588008583134
Baked Paleo Breakfast,2968.0,96.81,242.73,64.24,32.34,190.99,0.09458,0.1456299999999999,0.8563169786551886,0.2837004826300951,0.6956957134200565,0.2691562229125037,0.5619365137786321
Roasted Vegetarian Breakfast,1863.0,82.97,207.48,55.82,49.1,385.53,0.03444,0.15294,0.8062593655161471,0.4598365747598795,0.7008052204365104,0.1062147271813365,0.4726029538788137
Fried Paleo Breakfast,1766.0,139.49,348.88,92.94,0.44,241.38,1.30444,0.20239,0.7642802144398904,1.0,0.6980356066142858,0.1794343698600389,0.5554280573011854
Grilled Vegetarian Lunch,1270.0,69.71,174.44,46.5,41.08,225.17,2.0898000000000003,0.13665,0.5496239367716086,0.33311033592966016,0.6981055007719763,0.1300284579829824,0.21470874601086098
Fried Low-Carb Lunch,1457.0,128.78,321.89,86.05,30.73,121.81,1.21716,0.00416,0.4203685437670519,0.4873926824994823,0.6991366488093467,0.1988273837139362,0.5844652909219543
Roasted Low-Carb Lunch,3175.0,82.87,207.49,55.71,8.12,132.41,0.8401900000000001,0.09919,0.9160398946193475,0.19488380242430037,0.6999757250714955,0.43498358572082496,0.6929934461164975
Grilled Keto Breakfast,1774.0,95.53,239.4,64.31,34.16,315.47,0.3074599999999999,0.14978,0.5118282749778654,0.2755451490100508,0.6999249500252883,0.07427916674337262,0.5118738918980802
Raw Balanced Dinner,2237.0,99.76,249.7,66.87,39.26,343.59,1.08003,0.2820299999999999,0.9681171232740854,0.6202991350886413,0.6993276112780832,0.15568773394911387,0.21194824351052755
Fried Vegan Dinner,1812.0,74.78,188.06,49.92,0.09,401.44,0.6271,0.278,0.392093926547305,0.024227075070483137,0.6958690218099537,0.030298600238183152,0.5741092349863581
Raw Vegan Dinner,1939.0,74.08,188.81,49.72,0.82,178.16,2.06049,0.20625,0.5594334978478472,0.13887959733040248,0.6907752178325345,0.17764763573481188,0.43701732494574963
Grilled Balanced Breakfast,1587.0,80.52,203.49,54.2,14.71,470.41,0.11865,0.19152,0.6868135335878289,0.4364218473742055,0.6957570297800861,0.06321788292945016,0.6348317170847548
Fried Vegetarian Breakfast,1633.0,125.2,311.27,82.52,1.87,213.23,0.8610599999999999,0.17389,0.4711474481616992,0.4645832337809209,0.6979973374032589,0.11427048228242838,0.6448126635078254
